condicao,lote,atendente,id,esperado,previsto,justificativa
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j34,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e pânico indicam risco imediato.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j35,EMERGENCIA,NAO_EMERGENCIA,"O relato descreve cansaço após exercício, sem sinais de emergência."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j36,EMERGENCIA,EMERGENCIA,Queda de altura com incapacidade de levantar patas traseiras e dor indica risco grave.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j37,EMERGENCIA,EMERGENCIA,Sinais de torção gástrica exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j38,EMERGENCIA,EMERGENCIA,Sinais de obstrução respiratória e possível engasgo exigem atendimento imediato.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j39,NAO_EMERGENCIA,EMERGENCIA,"Risco de intoxicação por chocolate, mesmo que os sinais pareçam leves."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j40,NAO_EMERGENCIA,NAO_EMERGENCIA,"O parto está dentro do normal, com filhotes nascendo com intervalo adequado."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j41,NAO_EMERGENCIA,NAO_EMERGENCIA,O tremor é leve e o animal mantém normalidade e consciência.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j42,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal continua ativo e comendo, sem sinais de alerta."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j43,NAO_EMERGENCIA,NAO_EMERGENCIA,"A ferida é superficial e o sangramento parou, não indicando risco imediato."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j44,NAO_EMERGENCIA,NAO_EMERGENCIA,"Os sinais indicam doença periodontal leve, que não representa risco imediato."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j45,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato está comendo menos, mas bebe água e é ativo, sem sinais de gravidade."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j46,NAO_EMERGENCIA,NAO_EMERGENCIA,Os sinais são leves e não indicam risco imediato à vida.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j47,NAO_EMERGENCIA,EMERGENCIA,Inchaço grande na cara pode indicar reação alérgica grave.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j48,NAO_EMERGENCIA,NAO_EMERGENCIA,Os sinais são leves e compatíveis com cio normal.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j49,NAO_EMERGENCIA,NAO_EMERGENCIA,O relato não menciona sinais de sofrimento intenso ou risco à vida.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j50,NAO_EMERGENCIA,NAO_EMERGENCIA,Sintomas leves que podem aguardar avaliação veterinária.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j51,NAO_EMERGENCIA,NAO_EMERGENCIA,"O relato não menciona sinais de emergência, apenas preocupação com possível raiva."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j52,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam otite externa leve, que não é urgente."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j53,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam desconforto, mas não indicam risco à vida ou sofrimento intenso."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j54,NAO_EMERGENCIA,NAO_EMERGENCIA,O caroço cresce devagar e o animal não apresenta sinais de alerta.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j55,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro faz xixi com frequência, mas não apresenta sinais de dor ou sofrimento intenso."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j56,NAO_EMERGENCIA,NAO_EMERGENCIA,"O cachorro está ofegante após exercício, mas acalma-se na sombra sem sinais de alerta."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j57,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato manca, mas ainda apoia a pata, não há sinais de sofrimento intenso ou risco à vida."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j58,NAO_EMERGENCIA,NAO_EMERGENCIA,A tosse é leve e o animal mantém atividade normal.
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j59,NAO_EMERGENCIA,NAO_EMERGENCIA,"O olho do gato está remelado e meio fechado, mas não há sinais de dor ou comprometimento visual."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j60,NAO_EMERGENCIA,NAO_EMERGENCIA,"Não há sinais de alerta, o animal está se comportando normalmente."
ctxarq_oraculo_fichascl,indep2,qwen3-8b,j61,NAO_EMERGENCIA,NAO_EMERGENCIA,Os sintomas são leves e não indicam risco imediato à vida.
sem_rag,indep,qwen3-8b,i01,EMERGENCIA,NAO_EMERGENCIA,"Sinais leves e passageiros, sem risco imediato à vida."
sem_rag,indep,qwen3-8b,i02,EMERGENCIA,EMERGENCIA,Sinais de infecção e debilidade indicam risco à vida.
sem_rag,indep,qwen3-8b,i03,EMERGENCIA,EMERGENCIA,Olho salto e inchaço indicam lesão grave que requer avaliação imediata.
sem_rag,indep,qwen3-8b,i04,EMERGENCIA,EMERGENCIA,Vomito e incapacidade de levantar indicam risco à vida.
sem_rag,indep,qwen3-8b,i05,EMERGENCIA,NAO_EMERGENCIA,"A pele amarelada pode ser uma alteração leve, sem sinais de sofrimento ou risco à vida."
sem_rag,indep,qwen3-8b,i06,EMERGENCIA,EMERGENCIA,Parto prolongado e sofrimento intenso exigem atendimento imediato.
sem_rag,indep,qwen3-8b,i07,EMERGENCIA,NAO_EMERGENCIA,Sinais leves e possivelmente relacionados a brincadeira.
sem_rag,indep,qwen3-8b,i08,EMERGENCIA,EMERGENCIA,Sinais de queimadura e dificuldade respiratória indicam risco imediato.
sem_rag,indep,qwen3-8b,i09,EMERGENCIA,EMERGENCIA,Gengivas brancas e susto podem indicar trauma ou hemorragia interna.
sem_rag,indep,qwen3-8b,i10,EMERGENCIA,EMERGENCIA,Desmaio e alteração na cor da boca indicam risco imediato à vida.
sem_rag,indep,qwen3-8b,i11,EMERGENCIA,EMERGENCIA,Comportamento anormal e tremores podem indicar intoxicação grave.
sem_rag,indep,qwen3-8b,i12,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e possível obstrução respiratória exigem atendimento imediato.
sem_rag,indep,qwen3-8b,i13,EMERGENCIA,NAO_EMERGENCIA,Sangramento leve e não há sinais de sofrimento ou risco à vida.
sem_rag,indep,qwen3-8b,i14,EMERGENCIA,EMERGENCIA,Sinais de dor intensa e incapacidade de urinar indicam emergência.
sem_rag,indep,qwen3-8b,i15,EMERGENCIA,EMERGENCIA,"A gata apresenta sinais de dor e imobilidade, possivelmente por envenenamento."
sem_rag,indep,qwen3-8b,i16,EMERGENCIA,EMERGENCIA,Respiração ofegante e falta de apetite indicam possível dificuldade respiratória.
sem_rag,indep,qwen3-8b,i17,EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, possivelmente relacionados à condição pré-existente."
sem_rag,indep,qwen3-8b,i18,EMERGENCIA,EMERGENCIA,Convulsões e tremores indicam risco à vida e necessitam de atendimento imediato.
sem_rag,indep,qwen3-8b,i19,EMERGENCIA,EMERGENCIA,Sangue no cocô e vômito podem indicar problema grave.
sem_rag,indep,qwen3-8b,i20,EMERGENCIA,EMERGENCIA,"Sinais como vômito, inchaço abdominal e agitação indicam risco imediato."
sem_rag,indep,qwen3-8b,i21,EMERGENCIA,NAO_EMERGENCIA,Sinais leves e sem risco imediato à vida.
sem_rag,indep,qwen3-8b,i22,EMERGENCIA,EMERGENCIA,Sinais de sofrimento intenso e risco à vida exigem atendimento imediato.
sem_rag,indep,qwen3-8b,i23,EMERGENCIA,EMERGENCIA,Gengiva pálida e desânimo podem indicar anemia ou problema grave.
sem_rag,indep,qwen3-8b,i24,EMERGENCIA,EMERGENCIA,Sinais como tremores e inconsciência indicam risco à vida.
sem_rag,indep,qwen3-8b,i25,EMERGENCIA,EMERGENCIA,Tremores e convulsão podem indicar intoxicação ou problema grave.
sem_rag,indep,qwen3-8b,i26,EMERGENCIA,EMERGENCIA,Sinais de dor intensa e incapacidade motora exigem atendimento imediato.
sem_rag,indep,qwen3-8b,i27,EMERGENCIA,EMERGENCIA,Respiração ofegante pode indicar trauma interno ou lesão pulmonar.
sem_rag,indep,qwen3-8b,i28,EMERGENCIA,EMERGENCIA,Perna gelada e inabilidade de andar indicam possível problema grave.
sem_rag,indep,qwen3-8b,i29,EMERGENCIA,EMERGENCIA,Inchaço facial e dificuldade respiratória indicam reação alérgica grave.
sem_rag,indep,qwen3-8b,i30,EMERGENCIA,EMERGENCIA,Vomito intenso e desidratação exigem atendimento imediato.
sem_rag,indep,qwen3-8b,i31,EMERGENCIA,NAO_EMERGENCIA,Sinais leves e sem indicação de risco à vida.
sem_rag,indep,qwen3-8b,i32,EMERGENCIA,EMERGENCIA,"Inchaço intenso, babar e incapacidade de levantar indicam sofrimento e risco."
sem_rag,indep,qwen3-8b,i33,EMERGENCIA,NAO_EMERGENCIA,"Sangue nas fezes pode indicar problema, mas sem sinais de sofrimento ou risco imediato."
sem_rag,indep,qwen3-8b,i34,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e oxigenação insuficiente exigem atendimento imediato.
sem_rag,indep,qwen3-8b,i35,EMERGENCIA,EMERGENCIA,Sinais como tremores e baba podem indicar problema grave que requer atenção imediata.
sem_rag,indep,qwen3-8b,i36,EMERGENCIA,EMERGENCIA,"Recém-nascido não mama, está gelado e com baixa interação, sinal de risco à vida."
sem_rag,indep,qwen3-8b,i37,EMERGENCIA,NAO_EMERGENCIA,Sinais leves e possíveis de monitorar em casa.
sem_rag,indep,qwen3-8b,i38,EMERGENCIA,EMERGENCIA,Comportamento agitado e vômito indicam risco imediato à vida.
sem_rag,indep,qwen3-8b,i39,NAO_EMERGENCIA,NAO_EMERGENCIA,Lesão na orelha sem sinais de sofrimento ou risco à vida.
sem_rag,indep,qwen3-8b,i40,NAO_EMERGENCIA,NAO_EMERGENCIA,Furinho pequeno e comportamento normal indicam risco mínimo.
sem_rag,indep,qwen3-8b,i41,NAO_EMERGENCIA,NAO_EMERGENCIA,Sintomas locais e não sinais de sofrimento ou risco à vida.
sem_rag,indep,qwen3-8b,i42,NAO_EMERGENCIA,NAO_EMERGENCIA,Redução de apetite sem outros sinais de alerta indica caso leve.
sem_rag,indep,qwen3-8b,i43,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais indicam preocupação, mas não indicam risco imediato à vida."
sem_rag,indep,qwen3-8b,i44,NAO_EMERGENCIA,NAO_EMERGENCIA,Sintomas leves e comportamento normal indicam não emergência.
sem_rag,indep,qwen3-8b,i45,NAO_EMERGENCIA,NAO_EMERGENCIA,Sintomas locais podem ser tratados com cuidados básicos e avaliação veterinária.
sem_rag,indep,qwen3-8b,i46,NAO_EMERGENCIA,NAO_EMERGENCIA,Tremores leves e comportamento normal indicam não emergência.
sem_rag,indep,qwen3-8b,i47,NAO_EMERGENCIA,EMERGENCIA,Dor intensa e dificuldade para se mover indicam sofrimento grave.
sem_rag,indep,qwen3-8b,i48,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
sem_rag,indep,qwen3-8b,i49,NAO_EMERGENCIA,EMERGENCIA,Coceira intensa e vermelhidão na pele indicam sofrimento e possíveis complicações.
sem_rag,indep,qwen3-8b,i50,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais leves e sem sinais de sofrimento ou risco à vida.
sem_rag,indep,qwen3-8b,i51,NAO_EMERGENCIA,NAO_EMERGENCIA,"A mancha pode ser fratura, mas não há sinais de sofrimento intenso ou risco à vida."
sem_rag,indep,qwen3-8b,i52,NAO_EMERGENCIA,NAO_EMERGENCIA,O fato de o cão se recuperar após descanso indica que não há risco imediato.
sem_rag,indep,qwen3-8b,i53,NAO_EMERGENCIA,NAO_EMERGENCIA,A presença de um carocinho não indica risco imediato à vida.
sem_rag,indep,qwen3-8b,i54,NAO_EMERGENCIA,NAO_EMERGENCIA,Carrapatos não indicam risco imediato à vida.
sem_rag,indep,qwen3-8b,i55,NAO_EMERGENCIA,EMERGENCIA,Comportamento anormal e miar intenso podem indicar dor ou sofrimento intenso.
sem_rag,indep,qwen3-8b,i56,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
sem_rag,indep,qwen3-8b,i57,NAO_EMERGENCIA,EMERGENCIA,Sangramento externo pode indicar risco à vida e necessidade de atendimento imediato.
sem_rag,indep,qwen3-8b,i58,NAO_EMERGENCIA,NAO_EMERGENCIA,"O animal está comendo e brincando normalmente, sem sinais de inconforto."
sem_rag,indep,qwen3-8b,i59,NAO_EMERGENCIA,EMERGENCIA,Sangramento intenso e agitação indicam risco à vida.
sem_rag,indep,qwen3-8b,i60,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem sinais de sofrimento ou risco à vida."
sem_rag,indep,qwen3-8b,i61,NAO_EMERGENCIA,EMERGENCIA,Sinal de alerta para reação alérgica grave e sofrimento do animal.
sem_rag,indep2,qwen3-8b,j01,EMERGENCIA,EMERGENCIA,"Sinais como polidria, poliúria e respiração acelerada indicam possível emergência."
sem_rag,indep2,qwen3-8b,j02,EMERGENCIA,EMERGENCIA,Sinais de sangue na vomitação e sinais de sofrimento indicam risco à vida.
sem_rag,indep2,qwen3-8b,j03,EMERGENCIA,NAO_EMERGENCIA,Babando leve e brincadeira indicam não urgência.
sem_rag,indep2,qwen3-8b,j04,EMERGENCIA,EMERGENCIA,Sinais de convulsão e incapacidade de manter-se em pé indicam emergência.
sem_rag,indep2,qwen3-8b,j05,EMERGENCIA,NAO_EMERGENCIA,O gato apresenta sintomas leves e pode aguardar avaliação clínica.
sem_rag,indep2,qwen3-8b,j06,EMERGENCIA,EMERGENCIA,"Sinais como gengiva branca, fraqueza e incapacidade de andar indicam risco à vida."
sem_rag,indep2,qwen3-8b,j07,EMERGENCIA,NAO_EMERGENCIA,Inchaço leve e comportamento normal indicam não emergência.
sem_rag,indep2,qwen3-8b,j08,EMERGENCIA,EMERGENCIA,"Sinal de emergência: olho saltado, dor intensa e íris deslocada."
sem_rag,indep2,qwen3-8b,j09,EMERGENCIA,NAO_EMERGENCIA,"O animal apresenta comportamento de cansaço após brincadeira, sem sinais de sofrimento ou risco à vida."
sem_rag,indep2,qwen3-8b,j10,EMERGENCIA,EMERGENCIA,"Sinais de dor intensa, sangue na urina e comportamento agitado indicam emergência."
sem_rag,indep2,qwen3-8b,j11,EMERGENCIA,EMERGENCIA,"Mastigação de lírio pode causar intoxicação grave, mesmo que o animal pareça bem."
sem_rag,indep2,qwen3-8b,j12,EMERGENCIA,EMERGENCIA,"Sinais como prostração, urina marrom e icterícia indicam possível insuficiência hepática ou obstrução biliar."
sem_rag,indep2,qwen3-8b,j13,EMERGENCIA,EMERGENCIA,Patas traseiras imóveis e miando baixo indicam possível sofrimento ou paralisia.
sem_rag,indep2,qwen3-8b,j14,EMERGENCIA,EMERGENCIA,Sangramento intenso e respiração anormal indicam risco à vida.
sem_rag,indep2,qwen3-8b,j15,EMERGENCIA,NAO_EMERGENCIA,"Sintomas leves, sem sinais de sofrimento ou risco à vida."
sem_rag,indep2,qwen3-8b,j16,EMERGENCIA,EMERGENCIA,Sinais de desidratação e fraqueza indicam risco à vida.
sem_rag,indep2,qwen3-8b,j17,EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e o animal já recuperou-se rapidamente.
sem_rag,indep2,qwen3-8b,j18,EMERGENCIA,EMERGENCIA,"Espasmos, babar excessivo e perda de controle indicam emergência."
sem_rag,indep2,qwen3-8b,j19,EMERGENCIA,EMERGENCIA,Inchaço facial e respiração ofegante podem indicar reação alérgica grave.
sem_rag,indep2,qwen3-8b,j20,EMERGENCIA,EMERGENCIA,"A cachorra está cansada, ofegante e com parto bloqueado, indicando risco imediato."
sem_rag,indep2,qwen3-8b,j21,EMERGENCIA,NAO_EMERGENCIA,"Babando espuma, mas brincando normalmente, indica possível irritação sem risco imediato."
sem_rag,indep2,qwen3-8b,j22,EMERGENCIA,EMERGENCIA,Sinais de convulsões e tremores indicam uma situação grave que requer atendimento imediato.
sem_rag,indep2,qwen3-8b,j23,EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e podem ser atribuídos ao cansaço pós-parto.
sem_rag,indep2,qwen3-8b,j24,EMERGENCIA,EMERGENCIA,A incapacidade de mover as patas traseiras pode indicar lesão grave ou paralisia.
sem_rag,indep2,qwen3-8b,j25,EMERGENCIA,EMERGENCIA,Gengivas brancas e comportamento anormal indicam possível anemia ou choque.
sem_rag,indep2,qwen3-8b,j26,EMERGENCIA,EMERGENCIA,"Sinais de hipotermia, fraqueza e recusa em mamar indicam risco imediato de vida."
sem_rag,indep2,qwen3-8b,j27,EMERGENCIA,NAO_EMERGENCIA,"O animal não apresenta sinais de alerta, apesar do consumo de chocolate."
sem_rag,indep2,qwen3-8b,j28,EMERGENCIA,EMERGENCIA,"Sinais como vômito, falta de apetite e incontinência urinária indicam risco imediato."
sem_rag,indep2,qwen3-8b,j29,EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
sem_rag,indep2,qwen3-8b,j30,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e cianose indicam risco imediato à vida.
sem_rag,indep2,qwen3-8b,j31,EMERGENCIA,EMERGENCIA,Sangramento retal pode indicar intoxicação grave e risco à vida.
sem_rag,indep2,qwen3-8b,j32,EMERGENCIA,EMERGENCIA,Sinais indicam possível problema neurológico grave que requer atendimento imediato.
sem_rag,indep2,qwen3-8b,j33,EMERGENCIA,NAO_EMERGENCIA,Secreção branca e comportamento calmo não indicam emergência imediata.
sem_rag,indep2,qwen3-8b,j34,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e possível colapso indicam risco imediato.
sem_rag,indep2,qwen3-8b,j35,EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
sem_rag,indep2,qwen3-8b,j36,EMERGENCIA,EMERGENCIA,Fracasso motor e dor intensa indicam lesão grave que requer atendimento imediato.
sem_rag,indep2,qwen3-8b,j37,EMERGENCIA,EMERGENCIA,Barriga estufada e dura com tentativa de vômito pode indicar obstrução intestinal.
sem_rag,indep2,qwen3-8b,j38,EMERGENCIA,EMERGENCIA,Sinais de dificuldade respiratória e coloração anormal indicam risco imediato.
sem_rag,indep2,qwen3-8b,j39,NAO_EMERGENCIA,EMERGENCIA,Chocolate é tóxico para cães e pode causar graves complicações.
sem_rag,indep2,qwen3-8b,j40,NAO_EMERGENCIA,NAO_EMERGENCIA,"A gata está tranquila e cuidando do filhote, com apenas ofegância leve."
sem_rag,indep2,qwen3-8b,j41,NAO_EMERGENCIA,NAO_EMERGENCIA,Tremor isolado e não há sinais de sofrimento ou risco à vida.
sem_rag,indep2,qwen3-8b,j42,NAO_EMERGENCIA,NAO_EMERGENCIA,Sintomas leves e sem sinais de sofrimento ou risco à vida.
sem_rag,indep2,qwen3-8b,j43,NAO_EMERGENCIA,NAO_EMERGENCIA,"Lesão superficial com sangramento leve, não há sinais de sofrimento intenso ou risco à vida."
sem_rag,indep2,qwen3-8b,j44,NAO_EMERGENCIA,NAO_EMERGENCIA,"Placa amarela e bafo forte podem indicar problemas dentários, mas não são sinais de emergência."
sem_rag,indep2,qwen3-8b,j45,NAO_EMERGENCIA,NAO_EMERGENCIA,"O gato mantém comportamentos normais, apesar da mudança de alimentação."
sem_rag,indep2,qwen3-8b,j46,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem risco à vida ou sofrimento intenso."
sem_rag,indep2,qwen3-8b,j47,NAO_EMERGENCIA,EMERGENCIA,Inchaço facial intenso pode indicar reação alérgica grave ou trauma.
sem_rag,indep2,qwen3-8b,j48,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sangramento e inchaço leves, sem sinais de sofrimento ou risco à vida."
sem_rag,indep2,qwen3-8b,j49,NAO_EMERGENCIA,EMERGENCIA,Furúnculo no pescoço pode causar infecção grave e comprometer a vida do animal.
sem_rag,indep2,qwen3-8b,j50,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
sem_rag,indep2,qwen3-8b,j51,NAO_EMERGENCIA,NAO_EMERGENCIA,Não há sinais de sofrimento ou risco imediato à vida do animal.
sem_rag,indep2,qwen3-8b,j52,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem risco à vida ou sofrimento intenso."
sem_rag,indep2,qwen3-8b,j53,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sintomas sugerem dor articular, mas não indicam risco imediato à vida."
sem_rag,indep2,qwen3-8b,j54,NAO_EMERGENCIA,NAO_EMERGENCIA,"Carocinho pequeno e sem sintomas graves, não indica risco imediato."
sem_rag,indep2,qwen3-8b,j55,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sintomas são incomuns, mas não indicam risco à vida imediato."
sem_rag,indep2,qwen3-8b,j56,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves e passageiros, sem risco à vida."
sem_rag,indep2,qwen3-8b,j57,NAO_EMERGENCIA,NAO_EMERGENCIA,"Mancar e dor podem ser sinais de lesão, mas não indicam risco imediato à vida."
sem_rag,indep2,qwen3-8b,j58,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
sem_rag,indep2,qwen3-8b,j59,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco imediato à vida.
sem_rag,indep2,qwen3-8b,j60,NAO_EMERGENCIA,NAO_EMERGENCIA,"Carrapatos não indicam risco imediato, comportamento normal."
sem_rag,indep2,qwen3-8b,j61,NAO_EMERGENCIA,NAO_EMERGENCIA,Sinais são leves e não indicam risco à vida imediato.
rag_full,indep,llama3.2-3b,i01,EMERGENCIA,NAO_EMERGENCIA,"Sinal de agitação, mas não há sintomas graves."
rag_full,indep,llama3.2-3b,i02,EMERGENCIA,EMERGENCIA,Sinal de pus e falta de apetite indicam infecção grave
rag_full,indep,llama3.2-3b,i03,EMERGENCIA,NAO_EMERGENCIA,"Sinal de susto, não há sinais de lesão grave"
rag_full,indep,llama3.2-3b,i04,EMERGENCIA,EMERGENCIA,Vômito e dificuldade para levantar indicam risco à vida
rag_full,indep,llama3.2-3b,i05,EMERGENCIA,NAO_EMERGENCIA,"Sinal de amarelecimento, mas fome mantém o caso leve."
rag_full,indep,llama3.2-3b,i06,EMERGENCIA,EMERGENCIA,Sinal de paro de parto prolongado e força absurda
rag_full,indep,llama3.2-3b,i07,EMERGENCIA,NAO_EMERGENCIA,"Sinais de alerta: olhos mexendo sozinhos, possivel lesão cerebral ou convulsão."
rag_full,indep,llama3.2-3b,i08,EMERGENCIA,EMERGENCIA,Sinal de choque e dificuldade respiratória indicam risco à vida imediato.
rag_full,indep,llama3.2-3b,i09,EMERGENCIA,NAO_EMERGENCIA,"Sinais de susto, mas não há sinais graves de lesão."
rag_full,indep,llama3.2-3b,i10,EMERGENCIA,EMERGENCIA,Sinal de desmaio grave e mudança de cor da boca
rag_full,indep,llama3.2-3b,i11,EMERGENCIA,NAO_EMERGENCIA,Sinais de inchaço ou dificuldade para respirar não foram mencionados.
rag_full,indep,llama3.2-3b,i12,EMERGENCIA,EMERGENCIA,Sinal de engasgo grave e dificuldade para tossir
rag_full,indep,llama3.2-3b,i13,EMERGENCIA,NAO_EMERGENCIA,"Sanguezinho no nariz, provavelmente machucado, e o cão comeu uma isca de rato."
rag_full,indep,llama3.2-3b,i14,EMERGENCIA,EMERGENCIA,Sinal de dor intensa e falta de urinação há horas
rag_full,indep,llama3.2-3b,i15,EMERGENCIA,NAO_EMERGENCIA,"Sinais de sono e mordidas leves, sem sintomas graves."
rag_full,indep,llama3.2-3b,i16,EMERGENCIA,EMERGENCIA,Sinal de dificuldade respiratória e comportamento agitado
rag_full,indep,llama3.2-3b,i17,EMERGENCIA,NAO_EMERGENCIA,"Sinal de diabetes, mas hálito normal para a idade do gato."
rag_full,indep,llama3.2-3b,i18,EMERGENCIA,EMERGENCIA,Convulsões e tremore indicam risco à vida imediato.
rag_full,indep,llama3.2-3b,i19,EMERGENCIA,NAO_EMERGENCIA,"Sinais de mal estar e vômito, mas sem outros sintomas graves."
rag_full,indep,llama3.2-3b,i20,EMERGENCIA,EMERGENCIA,Sinal de vômito e dor abdominal intensa
rag_full,indep,llama3.2-3b,i21,EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, possivelmente causados por uma pequena ingestão de tempero."
rag_full,indep,llama3.2-3b,i22,EMERGENCIA,EMERGENCIA,Sinal de desmaio e língua roxa indicam risco à vida.
rag_full,indep,llama3.2-3b,i23,EMERGENCIA,NAO_EMERGENCIA,"Sinais de desanimamento e falta de apetite, mas ausência de sintomas graves."
rag_full,indep,llama3.2-3b,i24,EMERGENCIA,EMERGENCIA,Tremer e apagão intensos indicam risco à vida.
rag_full,indep,llama3.2-3b,i25,EMERGENCIA,NAO_EMERGENCIA,"Sinal de convulsão, mas acredita-se ser apenas um susto."
rag_full,indep,llama3.2-3b,i26,EMERGENCIA,EMERGENCIA,Sinal de dor intenso e imobilidade repentina
rag_full,indep,llama3.2-3b,i27,EMERGENCIA,NAO_EMERGENCIA,"Sinal de susto, sem sintomas graves"
rag_full,indep,llama3.2-3b,i28,EMERGENCIA,NAO_EMERGENCIA,"Sinal de incomodidade, mas ausência de outros sintomas graves"
rag_full,indep,llama3.2-3b,i29,EMERGENCIA,EMERGENCIA,Sinal de dificuldade respiratória grave
rag_full,indep,llama3.2-3b,i30,EMERGENCIA,EMERGENCIA,Sinal de risco à vida devido à ingestão de linha e vômitos intensos
rag_full,indep,llama3.2-3b,i31,EMERGENCIA,NAO_EMERGENCIA,Sinais de tremor e piscar rápido podem ser causados por cansaço ou frio.
rag_full,indep,llama3.2-3b,i32,EMERGENCIA,EMERGENCIA,Sinal de risco à vida devido à inchaço e incapacidade de levantar
rag_full,indep,llama3.2-3b,i33,EMERGENCIA,NAO_EMERGENCIA,"Sinal de sangue no cocô, mas considerado provável ingesta de algo ruim na rua."
rag_full,indep,llama3.2-3b,i34,EMERGENCIA,EMERGENCIA,Sinal de dificuldade respiratória grave
rag_full,indep,llama3.2-3b,i35,EMERGENCIA,NAO_EMERGENCIA,"Sinal de susto, sem sintomas graves ou persistente"
rag_full,indep,llama3.2-3b,i36,EMERGENCIA,NAO_EMERGENCIA,"Sinal de falta de fome, mas ausência de outros sintomas graves"
rag_full,indep,llama3.2-3b,i37,EMERGENCIA,NAO_EMERGENCIA,"Sinais de cansaço e possivel dor, mas não há risco imediato à vida."
rag_full,indep,llama3.2-3b,i38,EMERGENCIA,EMERGENCIA,Sinal de risco à vida devido à ingestão de chocolate e comportamento agressivo.
rag_full,indep,llama3.2-3b,i39,NAO_EMERGENCIA,EMERGENCIA,Sinal de risco à vida devido ao rasgo na orelha
rag_full,indep,llama3.2-3b,i40,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinais leves, sem informações sobre ferimento ou sintomas graves."
rag_full,indep,llama3.2-3b,i41,NAO_EMERGENCIA,EMERGENCIA,Sinal de dor intensa e preocupação com possíveis consequências graves
rag_full,indep,llama3.2-3b,i42,NAO_EMERGENCIA,NAO_EMERGENCIA,"Sinal de redução de apetite, mas sem outros sintomas graves"
rag_full,indep,llama3.2-3b,i43,NAO_EMERGENCIA,EMERGENCIA,"Sinal grave de hálito insuportável e amarelo, indicando possíveis problemas dentários urgentes."
